Vf,mflux_part,Vp,dp,vt,n,f,phi,dpdz,epsilon,beta,fluidWallStress,particleWallStress,dpdz_inv,fluidWallStress_inv,particleWallStress_inv
3.5,5.1,0.0020816326530612244,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.0006510353794220861,-22.059332603408293,0.9993489646205779,51.2613312219251,-0.3080335751791091,,22.059332603408293,0.3080335751791091,
3.5,10.5,0.004285714285714286,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.00133906292204145,-38.58566538937016,0.9986609370779586,105.60555759868265,-0.30782150152788446,,38.58566538937016,0.30782150152788446,
3.5,19.6,0.008,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.002495499515728761,-66.36312313529325,0.9975045004842712,197.3430180630898,-0.3074650481657131,,66.36312313529325,0.3074650481657131,
3.5,31.8,0.012979591836734694,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.00403999124525131,-103.46161516670381,0.9959600087547487,320.64226929863247,-0.30698898292111654,,103.46161516670381,0.30698898292111654,
3.5,49.1,0.020040816326530615,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.006218681311054052,-155.79346939429632,0.9937813186889459,496.0963723437659,-0.30631743603015515,,155.79346939429632,0.30631743603015515,
3.5,59.0,0.024081632653061225,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.007459473017240554,-185.59712605669236,0.9925405269827594,596.8244603948602,-0.3059349815334375,,185.59712605669236,0.3059349815334375,
3.5,80.7,0.032938775510204084,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.010164188250209906,-250.5640369177604,0.9898358117497901,818.4395864263216,-0.3051012956713931,,250.5640369177604,0.3051012956713931,
3.5,141.0,0.05755102040816327,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.01757463217164487,-428.561943616526,0.9824253678283551,1440.268546611817,-0.3028171430724553,,428.561943616526,0.3028171430724553,
3.595959595959596,5.1,0.0020816326530612244,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.0006320701253348867,-21.919292458017885,0.9993679298746652,49.7658300245885,-0.32318355581809144,,21.919292458017885,0.32318355581809144,
3.595959595959596,10.5,0.004285714285714286,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.0013001020424434017,-37.96512200033034,0.9986998979575566,102.52352969761506,-0.3229675223394124,,37.96512200033034,0.3229675223394124,
3.595959595959596,19.6,0.008,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.0024230388050709584,-64.93756361346219,0.997576961194929,191.58026200159526,-0.3226043781108895,,64.93756361346219,0.3226043781108895,
3.595959595959596,31.8,0.012979591836734694,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.003923000787408909,-100.9659833223879,0.9960769992125911,311.27144129088293,-0.32211930846581416,,100.9659833223879,0.32211930846581416,
3.595959595959596,49.1,0.020040816326530615,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.006039283154894293,-151.79814457458127,0.9939607168451057,481.5812270276505,-0.321434928228873,,151.79814457458127,0.321434928228873,
3.595959595959596,59.0,0.024081632653061225,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.007244743535808862,-180.75276679665723,0.9927552564641912,579.3505997808426,-0.32104509685580634,,180.75276679665723,0.32104509685580634,
3.595959595959596,80.7,0.032938775510204084,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.009872965793898002,-243.88149653631643,0.990127034206102,794.4422921153074,-0.3201951614221608,,243.88149653631643,0.3201951614221608,
3.595959595959596,141.0,0.05755102040816327,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.0170774265128362,-416.929438827358,0.9829225734871638,1397.8643410267,-0.31786532556962327,,416.929438827358,0.31786532556962327,
3.691919191919192,5.1,0.0020816326530612244,6.4e-05,0.3054614541800881,4.341990010719163,0.021248804894370515,0.0006141782717047475,-21.811746382635903,0.9993858217282953,48.35509340283439,-0.33865533981663204,,21.811746382635903,0.33865533981663204,
3.691919191919192,10.5,0.004285714285714286,6.4e-05,0.3054614541800881,4.341990010719163,0.021248804894370515,0.0012633431326349413,-37.40418833180743,0.998736656867365,99.61620601028505,-0.3384353615641938,,37.40418833180743,0.3384353615641938,
3.691919191919192,19.6,0.008,6.4e-05,0.3054614541800881,4.341990010719163,0.021248804894370515,0.0023546636038535972,-63.61686883801434,0.9976453363961464,186.14421875716482,-0.3380655529307371,,63.61686883801434,0.3380655529307371,
3.691919191919192,31.8,0.012979591836734694,6.4e-05,0.3054614541800881,4.341990010719163,0.021248804894370515,0.0038125856082531213,-98.63503693085549,0.9961874143917469,302.4320022165614,-0.3375715164324283,,98.63503693085549,0.3375715164324283,
3.691919191919192,49.1,0.020040816326530615,6.4e-05,0.3054614541800881,4.341990010719163,0.021248804894370515,0.005869923063294156,-148.05070430326606,0.9941300769367059,467.88947441128283,-0.33687435993910375,,148.05070430326606,0.33687435993910375,
3.691919191919192,59.0,0.024081632653061225,6.4e-05,0.3054614541800881,4.341990010719163,0.021248804894370515,0.007041998865594302,-176.20306591015665,0.9929580011344057,562.8681797465382,-0.33647718627455003,,176.20306591015665,0.33647718627455003,
3.691919191919192,80.7,0.032938775510204084,6.4e-05,0.3054614541800881,4.341990010719163,0.021248804894370515,0.009597909312114152,-237.5940740548925,0.9904020906878859,771.8072458571919,-0.3356110816110777,,237.5940740548925,0.3356110816110777,
