Vf,Re_pipe,mflux_part,Vp,Vsl,dp,vt,Re_vt,flowRegime,n,f,phi,epsilon,beta,dpdz,lossPartBodyForce,lossFluidWallFrict,lossPartWallFrict,lossTotalFrict
3.5,43948.57462269424,0,-0.0,3.5,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021505965224405448,-4.0565835680800985e-17,1.0,-0.0,1.9264640411174438,-0.0,1.9264640411174438,,
3.595959595959596,45153.513898063924,0,-0.0,3.595959595959596,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021375110957386433,-1.6611213051559284e-18,1.0,-0.0,2.0211747480394426,-0.0,2.0211747480394426,,
3.691919191919192,46358.453173433605,0,-0.0,3.691919191919192,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021248804894371014,-3.458952177095617e-17,1.0,-0.0,2.117896639951975,-0.0,2.117896639951975,,
3.787878787878788,47563.39244880329,0,0.0,3.787878787878788,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021126774153371823,2.719703832783011e-17,1.0,0.0,2.216619834660977,0.0,2.216619834660977,,
3.8838383838383836,48768.331724172975,0,-0.0,3.8838383838383836,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021008768708795592,-8.257409201418921e-17,1.0,-0.0,2.3173347701622315,-0.0,2.3173347701622315,,
3.9797979797979797,49973.270999542656,0,-0.0,3.9797979797979797,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.020894558962441075,-4.75855945026268e-17,1.0,-0.0,2.420032186421919,-0.0,2.420032186421919,,
4.075757575757576,51178.210274912344,0,-0.0,4.075757575757576,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.02078393362459467,-9.399437556912188e-17,1.0,-0.0,2.5247031086158103,-0.0,2.5247031086158103,,
4.171717171717171,52383.14955028202,0,-0.0,4.171717171717171,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.02067669785932575,-4.5690290770990155e-17,1.0,-0.0,2.6313388316790247,-0.0,2.6313388316790247,,
4.267676767676767,53588.0888256517,0,-0.0,4.267676767676767,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.020572671655746326,-3.1529205519946986e-18,1.0,-0.0,2.73993090603371,-0.0,2.73993090603371,,
4.363636363636363,54793.02810102139,0,0.0,4.363636363636363,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.02047168839329818,3.360936330972695e-17,1.0,0.0,2.8504711243825427,0.0,2.8504711243825427,,
4.459595959595959,55997.96737639107,0,-0.0,4.459595959595959,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.02037359357420715,-5.108844570391702e-17,1.0,-0.0,2.962951509464531,-0.0,2.962951509464531,,
4.555555555555555,57202.90665176075,0,-0.0,4.555555555555555,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.02027824370047748,-5.371381420572272e-17,1.0,-0.0,3.0773643026842654,-0.0,3.0773643026842654,,
4.651515151515151,58407.84592713043,0,0.0,4.651515151515151,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.02018550527626407,4.641733290181869e-17,1.0,0.0,3.19370195353486,0.0,3.19370195353486,,
4.747474747474747,59612.78520250013,0,-0.0,4.747474747474747,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.020095253919341877,-5.5397581330019994e-17,1.0,-0.0,3.3119571097436906,-0.0,3.3119571097436906,,
4.843434343434343,60817.72447786981,0,0.0,4.843434343434343,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.020007373567790476,4.943280241854497e-17,1.0,0.0,3.4321226080777723,0.0,3.4321226080777723,,
4.9393939393939394,62022.66375323949,0,-0.0,4.9393939393939394,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.01992175577001622,-4.0987700741750695e-17,1.0,-0.0,3.5541914657522167,-0.0,3.5541914657522167,,
5.0353535353535355,63227.603028609185,0,-0.0,5.0353535353535355,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.019838299047916976,-6.133288645533243e-17,1.0,-0.0,3.6781568723911233,-0.0,3.6781568723911233,,
5.1313131313131315,64432.542303978866,0,-0.0,5.1313131313131315,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.01975690832441081,-3.3741240877995784e-17,1.0,-0.0,3.8040121824953954,-0.0,3.8040121824953954,,
5.227272727272727,65637.48157934853,0,-0.0,5.227272727272727,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.01967749440774733,-3.255694531516725e-17,1.0,-0.0,3.9317509083765008,-0.0,3.9317509083765008,,
