Vf,mflux_part,Vp,dp,vt,n,f,phi,dpdz,epsilon,beta,fluidWallStress,particleWallStress,dpdz_inv,fluidWallStress_inv,particleWallStress_inv
3.5,5.1,0.0020816326530612244,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.0013156313247046328,-206.13488410828785,0.9986843686752954,103.75191709782592,-0.30782872394863575,-8.069378047832414,206.13488410828785,0.30782872394863575,8.069378047832414
3.5,10.5,0.004285714285714286,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.0027009204602536584,-418.4011983304565,0.9972990795397464,213.69066536009544,-0.30740173039564594,-16.660986749596397,418.4011983304565,0.30740173039564594,16.660986749596397
3.5,19.6,0.008,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.005017661044111142,-777.9788637616217,0.9949823389558888,399.154100222237,-0.30668763160726215,-31.249619817190432,777.9788637616217,0.30668763160726215,31.249619817190432
3.5,31.8,0.012979591836734694,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.008089400761063643,-1263.7213058195266,0.9919105992389363,648.1873429366004,-0.30574081622992116,-51.02368303902554,1263.7213058195266,0.30574081622992116,51.02368303902554
3.5,49.1,0.020040816326530615,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.012379913683672118,-1959.700497425311,0.9876200863163279,1002.0995833602448,-0.30441833321178446,-79.48392103334753,1959.700497425311,0.30441833321178446,79.48392103334753
3.5,59.0,0.024081632653061225,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.014801691496779868,-2361.750691460543,0.9851983085032201,1205.0408663165338,-0.30367185835217997,-95.99013240072686,2361.750691460543,0.30367185835217997,95.99013240072686
3.5,80.7,0.032938775510204084,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.020027682251839513,-3252.572512330942,0.9799723177481605,1650.9380015182505,-0.3020610290291665,-132.72425387262783,3252.572512330942,0.3020610290291665,132.72425387262783
3.5,141.0,0.05755102040816327,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.033992018010930776,-5796.311907132475,0.9660079819890692,2897.8430600447555,-0.29775674251748985,-238.72351076483858,5796.311907132475,0.29775674251748985,238.72351076483858
3.595959595959596,5.1,0.0020816326530612244,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.001290143160034725,-209.15919081353897,0.9987098568399653,101.73581556347173,-0.3229707429220752,-8.228797283494103,209.15919081353897,0.3229707429220752,8.228797283494103
3.595959595959596,10.5,0.004285714285714286,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.0026487541411533665,-424.29913022625726,0.9973512458588466,209.5377151146563,-0.32253138448888385,-16.989119262086486,424.29913022625726,0.32253138448888385,16.989119262086486
3.595959595959596,19.6,0.008,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.004921240103672724,-788.732576814605,0.9950787598963273,391.3949953841185,-0.32179648989004905,-31.86188779591958,788.732576814605,0.32179648989004905,31.86188779591958
3.595959595959596,31.8,0.012979591836734694,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.00793499061897432,-1281.0108031726338,0.9920650093810257,635.5830274914324,-0.3208218792599021,-52.01657320440734,1281.0108031726338,0.3208218792599021,52.01657320440734
3.595959595959596,49.1,0.020040816326530615,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.012145790500828146,-1986.3083007746964,0.9878542094991718,982.6027256941653,-0.319460157277462,-81.01605914951028,1986.3083007746964,0.319460157277462,81.01605914951028
3.595959595959596,59.0,0.024081632653061225,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.014523221471458549,-2393.7172976970483,0.9854767785285414,1181.587633378568,-0.31869132472657485,-97.83065894318567,2393.7172976970483,0.31869132472657485,97.83065894318567
3.595959595959596,80.7,0.032938775510204084,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.01965506638296728,-3296.3516880857605,0.9803449336170327,1618.7803434880582,-0.3170317478712155,-135.24040732708903,3296.3516880857605,0.3170317478712155,135.24040732708903
3.595959595959596,141.0,0.05755102040816327,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.03337777448154572,-5873.387480550604,0.9666222255184542,2841.2454650117174,-0.3125939892978455,-243.11668478788377,5873.387480550604,0.3125939892978455,243.11668478788377
3.691919191919192,5.1,0.0020816326530612244,6.4e-05,0.3054614541800881,4.341990010719163,0.021248804894370515,0.0012659354087062075,-212.17794904606436,0.9987340645912938,99.8212170501635,-0.33843448313654884,-8.386151819121787,212.17794904606436,0.33843448313654884,8.386151819121787
3.691919191919192,10.5,0.004285714285714286,6.4e-05,0.3054614541800881,4.341990010719163,0.021248804894370515,0.0025992016438339256,-430.1781608173585,0.9974007983561661,205.59379117852455,-0.33798268792382274,-17.31300844117012,430.1781608173585,0.33798268792382274,17.31300844117012
3.691919191919192,19.6,0.008,6.4e-05,0.3054614541800881,4.341990010719163,0.021248804894370515,0.004829629681483631,-799.444016175038,0.9951703703185164,384.0262495575223,-0.33722687735636786,-32.466257320133096,799.444016175038,0.33722687735636786,32.466257320133096
3.691919191919192,31.8,0.012979591836734694,6.4e-05,0.3054614541800881,4.341990010719163,0.021248804894370515,0.007788240968749675,-1298.2250123567592,0.9922117590312504,623.6124975418644,-0.3362243120916919,-52.99669361340092,1298.2250123567592,0.3362243120916919,52.99669361340092
3.691919191919192,49.1,0.020040816326530615,6.4e-05,0.3054614541800881,4.341990010719163,0.021248804894370515,0.011923193362353365,-2012.7907927721983,0.9880768066376466,964.0856117485657,-0.33482312780676804,-82.52856862487666,2012.7907927721983,0.33482312780676804,82.52856862487666
3.691919191919192,59.0,0.024081632653061225,6.4e-05,0.3054614541800881,4.341990010719163,0.021248804894370515,0.014258402240072706,-2425.528321058967,0.9857415977599273,1159.3125976650863,-0.33403181084105477,-99.64765354546256,2425.528321058967,0.33403181084105477,99.64765354546256
