Vf,Re_pipe,mflux_part,Vp,Vsl,dp,vt,Re_vt,flowRegime,n,f,phi,epsilon,beta,dpdz,lossPartBodyForce,lossFluidWallFrict,lossPartWallFrict,lossTotalFrict
3.5,43948.57462269424,0,0.0,3.5,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021505965224405448,1.8798391519377385e-17,1.0,0.0,6.421546803724813,0.0,6.421546803724813,,
3.595959595959596,45153.513898063924,0,-0.0,3.595959595959596,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021375110957386433,-6.58988501600551e-17,1.0,-0.0,6.7372491601314755,-0.0,6.7372491601314755,,
3.691919191919192,46358.453173433605,0,-0.0,3.691919191919192,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021248804894371014,-8.891440113976763e-17,1.0,-0.0,7.059655466506583,-0.0,7.059655466506583,,
3.787878787878788,47563.39244880329,0,0.0,3.787878787878788,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021126774153371823,2.5388462560870958e-17,1.0,0.0,7.388732782203256,0.0,7.388732782203256,,
3.8838383838383836,48768.331724172975,0,-0.0,3.8838383838383836,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021008768708795592,-4.6736335613164267e-17,1.0,-0.0,7.724449233874105,-0.0,7.724449233874105,,
3.9797979797979797,49973.270999542656,0,-0.0,3.9797979797979797,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.020894558962441075,-1.1300213587142198e-17,1.0,-0.0,8.066773954739732,-0.0,8.066773954739732,,
4.075757575757576,51178.210274912344,0,0.0,4.075757575757576,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.02078393362459467,3.8513518618819794e-17,1.0,0.0,8.415677028719367,0.0,8.415677028719367,,
4.171717171717171,52383.14955028202,0,0.0,4.171717171717171,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.02067669785932575,1.5573543444906396e-17,1.0,0.0,8.771129438930084,0.0,8.771129438930084,,
4.267676767676767,53588.0888256517,0,-0.0,4.267676767676767,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.020572671655746326,-7.233291613678683e-17,1.0,-0.0,9.133103020112367,-0.0,9.133103020112367,,
4.363636363636363,54793.02810102139,0,-0.0,4.363636363636363,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.02047168839329818,-2.0259968412103524e-17,1.0,-0.0,9.501570414608475,-0.0,9.501570414608475,,
4.459595959595959,55997.96737639107,0,-0.0,4.459595959595959,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.02037359357420715,-4.501721476604811e-17,1.0,-0.0,9.876505031548435,-0.0,9.876505031548435,,
4.555555555555555,57202.90665176075,0,-0.0,4.555555555555555,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.02027824370047748,-6.171561439122948e-17,1.0,-0.0,10.257881008947553,-0.0,10.257881008947553,,
4.651515151515151,58407.84592713043,0,-0.0,4.651515151515151,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.02018550527626407,-2.78971298674012e-17,1.0,-0.0,10.645673178449533,-0.0,10.645673178449533,,
4.747474747474747,59612.78520250013,0,-0.0,4.747474747474747,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.020095253919341877,-1.019494642283766e-16,1.0,-0.0,11.039857032478968,-0.0,11.039857032478968,,
4.843434343434343,60817.72447786981,0,0.0,4.843434343434343,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.020007373567790476,2.3638920538423524e-17,1.0,0.0,11.440408693592575,0.0,11.440408693592575,,
4.9393939393939394,62022.66375323949,0,-0.0,4.9393939393939394,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.01992175577001622,-7.560203822313293e-17,1.0,-0.0,11.847304885840723,-0.0,11.847304885840723,,
5.0353535353535355,63227.603028609185,0,-0.0,5.0353535353535355,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.019838299047916976,-3.727680813574682e-17,1.0,-0.0,12.260522907970412,-0.0,12.260522907970412,,
5.1313131313131315,64432.542303978866,0,-0.0,5.1313131313131315,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.01975690832441081,-2.2826264839379538e-17,1.0,-0.0,12.680040608317984,-0.0,12.680040608317984,,
5.227272727272727,65637.48157934853,0,0.0,5.227272727272727,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.01967749440774733,3.5958546555854746e-17,1.0,0.0,13.105836361255003,0.0,13.105836361255003,,
5.3232323232323235,66842.42085471824,0,-0.0,5.3232323232323235,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.01959997352603526,-6.453157292009493e-17,1.0,-0.0,13.537889045064126,-0.0,13.537889045064126,,
5.419191919191919,68047.36013008791,0,0.0,5.419191919191919,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.019524266906283436,3.329859140495676e-17,1.0,0.0,13.976178021133547,0.0,13.976178021133547,,
5.515151515151516,69252.2994054576,0,0.0,5.515151515151516,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.01945030039298882,5.5008589843584204e-17,1.0,0.0,14.420683114369321,0.0,14.420683114369321,,
