Vf,Re_pipe,mflux_part,Vp,Vsl,dp,vt,Re_vt,flowRegime,n,f,phi,epsilon,beta,dpdz,lossPartBodyForce,lossFluidWallFrict,lossPartWallFrict,lossTotalFrict
3.5,43948.57462269424,5.1,3.152740367945199,0.34725963205480115,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021505965224405448,0.000660261363170203,0.9993397386368298,46.30659453506627,16.840341992518052,15.863632637976025,0.6417306904478525,0.33497866409417737,13.97670935454203
3.5,43948.57462269424,10.5,3.1559752815918793,0.34402471840812066,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021505965224405448,0.0013579682675944674,0.9986420317324055,95.39196461509093,33.95859505048481,32.62694280294294,0.6412826546936482,0.6903695928482237,14.331652247541873
3.5,43948.57462269424,19.6,3.161416683266023,0.3385833167339771,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021505965224405448,0.0025305110972386256,0.9974694889027613,178.23782058364267,62.73024130991244,60.798799796751155,0.6405297008276551,1.290911812333626,14.93144151316128
3.5,43948.57462269424,31.8,3.1686922116729135,0.3313077883270865,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021505965224405448,0.004096198358717241,0.9959038016412828,289.55848295835995,101.15524278221835,98.41645990456036,0.6395242874246971,2.099258590233305,15.738782877658002
3.5,43948.57462269424,49.1,3.178971361426598,0.3210286385734018,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021505965224405448,0.006304182720770746,0.9936958172792293,447.9127918355118,155.35606723107549,151.46613802268377,0.6381064199324152,3.2518227884592914,16.889929208391706
3.5,43948.57462269424,59.0,3.184834018233375,0.3151659817666248,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021505965224405448,0.007561346216221117,0.9924386537837789,538.795473018373,186.22310682528513,181.67111588469677,0.6372991265098182,3.914691814078524,17.551990940588343
3.5,43948.57462269424,80.7,3.1976354431641814,0.30236455683581864,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021505965224405448,0.01030097898765155,0.9896990210123484,738.6776785529992,253.5058986409929,247.49433419367,0.6355398585031424,5.37602458881978,19.01156444732292
3.5,43948.57462269424,141.0,3.2328666497060015,0.26713335029399854,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021505965224405448,0.017801854095465704,0.9821981459045342,1299.0165164101072,437.8398224599391,427.7125535399819,0.63072313644577,9.496545783511381,23.127268919957153
3.595959595959596,45153.513898063924,5.1,3.248227019416531,0.347732576543065,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021375110957386433,0.0006408519603519404,0.9993591480396481,44.94333990515686,16.415713927507113,15.397296648614123,0.6732931580799827,0.3451241208130064,14.018417278892988
3.595959595959596,45153.513898063924,10.5,3.2514323506725384,0.3445272452870576,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021375110957386433,0.001318100401144072,0.9986818995988559,92.58293095391268,33.053153487895514,31.669065782254805,0.6728368789310899,0.7112508267096177,14.384087705640708
3.595959595959596,45153.513898063924,19.6,3.2568245163660636,0.3391350795935324,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021375110957386433,0.0024563804281743525,0.9975436195718257,172.98692142876666,61.01965466075718,59.017714658592226,0.6720699913154796,1.329870010849476,15.001940002164956
3.595959595959596,45153.513898063924,31.8,3.2640352285677605,0.3319243673918355,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021375110957386433,0.003976547717112129,0.9960234522828879,281.02303926963157,98.37516774720582,95.54169859154327,0.6710458167364141,2.1624233389261414,15.833469155662556
3.595959595959596,45153.513898063924,49.1,3.274224752573109,0.32173484338648706,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021375110957386433,0.006120782121258223,0.9938792178787418,434.69825011701715,151.07856183653269,147.05970157412054,0.6696011925925681,3.3492590698195768,17.018860262412144
3.595959595959596,45153.513898063924,59.0,3.280037297316402,0.3159222986431942,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021375110957386433,0.007341877689245752,0.9926581223107542,522.8918299555573,181.09859188241086,176.39810086104254,0.6687785100835817,4.031712511284744,17.700491021368325
3.595959595959596,45153.513898063924,80.7,3.2927317874412725,0.30322780851832354,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021375110957386433,0.010003479674790112,0.9899965203252099,716.8501734505581,246.54941932445715,240.3465286843121,0.6669853225094104,5.53590531763564,19.20289064014505
3.595959595959596,45153.513898063924,141.0,3.3276856647694655,0.26827393119013054,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021375110957386433,0.01729460838728296,0.9827053916127171,1260.5098024773067,425.96246953350385,415.5253197858136,0.6620731074299452,9.775076640260306,23.43714974769025
3.691919191919192,46358.453173433605,5.1,3.343702075952401,0.34821711596679084,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021248804894371014,0.0006225532675390357,0.999377446732461,43.658209109981456,16.018441293786392,14.957646902723628,0.7055260454928212,0.3552683455699426,14.060794391062764
3.691919191919192,46358.453173433605,10.5,3.3468795269707425,0.3450396649484495,6.4e-05,0.3429334173545267,1.435374750782949,Allen,4.292037232663968,0.021248804894371014,0.0012805104728682247,0.9987194895271317,89.93486799442988,32.20311061734482,30.76591917044528,0.7050615503746881,0.73212989652485,14.437191446899538
