Vf,mflux_part,Vp,dp,vt,n,f,phi,dpdz,epsilon,beta,fluidWallStress,particleWallStress,dpdz_inv,fluidWallStress_inv,particleWallStress_inv
3.5,5.1,0.0020816326530612244,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.0008558171688095488,-78.66524874012333,0.9991441828311904,67.41782356883829,-0.30797045441854426,-2.480980031139051,78.66524874012333,0.30797045441854426,2.480980031139051
3.5,10.5,0.004285714285714286,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.0017591335352958083,-155.26227179737245,0.9982408664647042,138.87130586036338,-0.3076920213788981,-5.116155095347324,155.26227179737245,0.3076920213788981,5.116155095347324
3.5,19.6,0.008,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.003274831465115381,-284.5839366830457,0.9967251685348846,259.4467249883465,-0.3072248313694591,-9.576065313301582,284.5839366830457,0.3072248313694591,9.576065313301582
3.5,31.8,0.012979591836734694,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.005294106542187473,-458.4363242988125,0.9947058934578126,421.41945904390116,-0.3066024216374425,-15.592849033885088,458.4363242988125,0.3066024216374425,15.592849033885088
3.5,49.1,0.020040816326530615,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.008132874061214884,-705.9010509817863,0.9918671259387851,651.7376658968258,-0.30572741627000277,-24.19818809995598,705.9010509817863,0.30572741627000277,24.19818809995598
3.5,59.0,0.024081632653061225,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.009744599450071762,-848.0085409423025,0.9902554005499282,783.8750819087209,-0.3052306273090766,-29.16110269714881,848.0085409423025,0.3052306273090766,29.16110269714881
3.5,80.7,0.032938775510204084,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.01324553449710876,-1160.7584994237216,0.9867544655028913,1074.3718350981217,-0.3041515192325319,-40.136684318080086,1160.7584994237216,0.3041515192325319,40.136684318080086
3.5,141.0,0.05755102040816327,6.4e-05,0.3054614541800881,4.341990010719163,0.021505965224404778,0.02275314258231573,-2038.9514956274088,0.9772468574176842,1887.8790040576657,-0.3012209488176218,-71.3281152104057,2038.9514956274088,0.3012209488176218,71.3281152104057
3.595959595959596,5.1,0.0020816326530612244,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.0008356951230308716,-79.74189097747363,0.9991643048769692,65.82958502950605,-0.3231177059455454,-2.540717598568555,79.74189097747363,0.3231177059455454,2.540717598568555
3.595959595959596,10.5,0.004285714285714286,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.0017178440286698014,-157.14754111009728,0.9982821559713302,135.5986518921529,-0.3228324296108113,-5.239125234768304,157.14754111009728,0.3228324296108113,5.239125234768304
3.595959595959596,19.6,0.008,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.003198188031205241,-287.8386428275895,0.9968018119687948,253.32906715573333,-0.3223537041841975,-9.80555229836876,287.8386428275895,0.3223537041841975,9.80555229836876
3.595959595959596,31.8,0.012979591836734694,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.005170678297584715,-463.54011859163336,0.9948293217024153,411.47478369089254,-0.321715824581452,-15.965062866160675,463.54011859163336,0.321715824581452,15.965062866160675
3.595959595959596,49.1,0.020040816326530615,6.4e-05,0.3054614541800881,4.341990010719163,0.021375110957385857,0.00794427431586855,-713.6522939273339,0.9920557256841315,636.3405863386623,-0.3208188770241051,-24.77266122764976,713.6522939273339,0.3208188770241051,24.77266122764976
